id,sentence,num_aspect_terms,aspect_terms,at_polarity
672,apne chopsticks ke saath ingredients ko dip krte hue unhe sbhii trph swirl krke khaaem।,2,"['ingredients', 'chopsticks']","['neutral', 'neutral']"
2972,sbse phle apne garden terrace ko enjoy krne ke lie yhm aae।,1,['garden terrace'],['positive']
1903,"mere husband bilkul thiik the, mere sbse achchhe aur dry haim।",0,[],[]
2549,"maimne sbhii se khaa super friendly, helpful, aur customer extra mile paane ke ichchhuk haim।",0,[],[]
1755,Pizza bhut achchhaa aur huge thaa।,1,['Pizza'],['positive']
2890,"jb bhii maim NYC mem hotaa hoom, Sapphire ekmaatr Indian restaurant hai jhm maim jaataa hoom~।",0,[],[]
2277,"maimne jo cuisine iktthaa kiyaa hai, vo authentic Taiwanese hai haalmki maim Taipei kaa aadi ho chukaa hoom, jo isse different hai।",1,['cuisine'],['neutral']
2308,maim heartly recommend krtaa hoom।,0,[],[]
51,Heartland Brewery NYC mem best places mem se ek hai jo new friends bnaane aur old people ko milaane ke lie hai।,0,[],[]
598,"Atmosphere unheralded hai, service impecible hai, aur food shaandaar hai।",3,"['Atmosphere', 'service', 'food']","['positive', 'positive', 'positive']"
2926,"hmne special, grilled branzino kaa order kiyaa, vh bone pr aise infused thaa ki khaanaa mushkil thaa।",1,['grilled branzino'],['negative']
3083,Wait staff friendly haim aur food bhii better aur better hotaa jaa rhaa hai।,2,"['Wait staff', 'food']","['positive', 'positive']"
1388,"yh place, jo kevl few months old hai shaayd Queen kaa biggest secret hai।",0,[],[]
1383,maimne delivery ke lie bhii order diyaa aur restaurant aadhaa order bhool gyaa।,2,"['delivery', 'order']","['negative', 'negative']"
892,hmaare server ne hme poore meal ke dauraan shaayd do baar check kiyaa।,2,"['server', 'meal']","['negative', 'neutral']"
2296,"haalm~ki, yh too good hai ki praise kii jroort nhiim hai।",0,[],[]
868,hm Montparnasse kii baar ge haim aur often achchhe reason se return hue haim।,0,[],[]
2936,mere left aur right trph se aane vaalii strong scents ne merii taste buds ko nkaaraatmk roop se prbhaavit kiyaa।,1,['scents'],['negative']
3423,hmaare paas lobster sandwich thaa aur yh FANTASTIC thaa।,1,['lobster sandwich'],['positive']
154,somewhere kuchh khaakr aap happy ho skte haim।,0,[],[]
591,"ydi aapne ek bad review likhaa hai, to yh islie hai kyomki aap understand nhiim kr rhe haim ki Rao's kyaa hai?",0,[],[]
2845,yh ab tk ke BEST restaurants mem ek thaa jismem ab tk maim gyaa thaa।,0,[],[]
187,yh restaurant kaaphii decent huaa krtaa thaa। ,0,[],[]
2033,"ydi aap wine aur cheese aur svaadisht french fare psmd krte haim, to aap Artisanal psmd kremge!",3,"['wine', 'french fare', 'cheese']","['positive', 'positive', 'positive']"
1402,mujhe Indian food bhut psmd hai maim khud ko iskaa bड़aa expert maantaa hoom।,1,['Indian food'],['positive']
439,kuchh baby pizzas apnaa wish paate haim।,1,['baby pizzas'],['neutral']
3360,apnii khud kii creation bnaane ke lie bhut saare choices haim।,0,[],[]
2949,yh tiny thaa aur mujhe lgaa ki maim kisii ke living room mem khaa rhaa hoom~।,0,[],[]
362,"kul milaakr good restaurant ke saath, klaasik apskel Italian decor hai।",1,['Italian decor'],['positive']
2921,Food se prbhaavit nhiim।,1,['Food'],['negative']
1909,pooraa dining experience atiuttm thaa!,1,['dining experience'],['positive']
1878,Wine selection (glass aur bottle ke saath) shaandaar hai aur maim hmeshaa uske friends ko reservation rkhne ko khtaa hoom~ agr vo town mem rhte haim।,2,"['Wine selection', 'reservation']","['positive', 'neutral']"
1404,unke paas shaandaar prices mem authentic Indian haim।,2,"['Indian', 'prices']","['positive', 'positive']"
645,aapko royality kii trh treat kiyaa jaataa hai।,0,[],[]
3288,"yh achchhaa aur quiet hai, small lekin 6 (aur adhik). ke lie enough hai।",0,[],[]
1819,Ambiance- aaraamdaayk aur staailish।,1,['Ambiance'],['positive']
2385,maim yhm ek child kii trh aa rhaa hoom aur always taste ke lie vaaps aataa hoom।,1,['taste'],['positive']
2498,Tuk Tuk un comfortable neighborhood joints mem se ek hai jhm aapko ptaa hai ki aap hmeshaa fair price pr good meal lemge।,2,"['meal', 'price']","['positive', 'positive']"
2469,"ek glass of Leaping Lizard, ek glass of prosecco, aur mussels mem sb khush the।",3,"['glass of prosecco', 'mussels', 'glass of Leaping Lizard']","['positive', 'positive', 'positive']"
567,"Food average thaa aur creme brulee awful thaa - sugar charred thaa, caramelized nhiim kiyaa gyaa thaa aur kerosene kii gmdh thii।",3,"['Food', 'creme brulee', 'sugar']","['neutral', 'negative', 'negative']"
3517,Food hmeshaa taaज़aa aur turmt served kiyaa gyaa thaa।,2,"['Food', 'served']","['positive', 'positive']"
2069,maim jaantii hoom~ kyomki maim nearby mem rhtii hoom~।,0,[],[]
1599,yhm kaa pizza delicious hai।,1,['pizza'],['positive']
2860,merii poorii family horrified thii।,0,[],[]
1092,Monthly basis pr maim aur mere friends ld़kiyom ke saath night out krte haim।,0,[],[]
2548,"Pizza and garlic knots bhii bhut achchhaa haim, maim ise kaaphii baar order krtaa hoom aur delivery hmeshaa super quick hotii hai!",3,"['Pizza', 'delivery', 'garlic knots']","['positive', 'positive', 'positive']"
759,"paas ke great chinese food ke lie, aapke paas Wu Liang Ye aur Grand Sichuan sirph ek block door hai।",1,['chinese food'],['positive']
3175,lekin kaun khtaa hai ki Murray's bhii service mem kuchh haim।,1,['service'],['neutral']
2209,"yh place vaakii mem trendy hai lekin ve ek restaurant ke sbse important part, food ke baare mem bhool ge haim।",1,['food'],['negative']
2717,maim Red Eye mem phle kbhii bhii itnaa disappoint nhiim huaa।,0,[],[]
1352,Chef ko slaam।,1,['Chef'],['positive']
1543,yh ek back room mem kiyaa jaanaa chaahie thaa - customers se door।,0,[],[]
3213,khushii hai ki aapke paas paying customers ko  baahr throw krne kii luxury hai।,0,[],[]
1743,"Pizza svaadisht hai- ve sste, jme, kte hue cheese ke bjaay fresh mozzarella kaa use krte haim jo most pizzaria's mem common hai। ",3,"['Pizza', 'fresh mozzarella', 'cheese']","['positive', 'positive', 'negative']"
1321,"yh relax krne ke lie ek uttm place hai aur food, New York city ke sbse achchhe places mem se ek hai।",2,"['place', 'food']","['positive', 'positive']"
2907,"Service friendly hai, aur ismem kbhii bhii mdr aane mem aur getting a table mem koii problem nhiim hotii।",2,"['Service', 'getting a table']","['positive', 'positive']"
1890,Atmosphere crowded thaa lekin yh ek great bistro-type vibe thaa।,2,"['Atmosphere', 'bistro-type vibe']","['conflict', 'positive']"
3130,Food bhut jyaadaa oily thaa।,1,['Food'],['negative']
3285,But they do.,0,[],[]
709,"haalmki kyaa achchhaa hai, ki prices bhut affordable hai aur saath hii, aur food really good hai।",2,"['prices', 'food']","['positive', 'positive']"
268,yh mere favorite restaurants mem se ek hai aur yh miss nhiim ho sktaa hai।,0,[],[]
458,achchhii Family ke lie paarmprik restaurant.,0,[],[]
809,blki us price ke lie sky yaa water club mem terrace tk kii koshish kii homgii।,1,['price'],['negative']
1624,kevl service ek chiij jo food se jyaadaa wonderful (jo exceptional) hai।,2,"['food', 'service']","['positive', 'positive']"
3209,maim is restaurant mem phir kbhii visit nhiim kroomgaa।,0,[],[]
1907,Waitress ne glasses of wine ko suggest kiyaa jo food ke saath bhut achchhaa chlaa।  ,3,"['Waitress', 'food', 'glasses of wine']","['positive', 'neutral', 'positive']"
1557,"yaa sister, mere case mem!",0,[],[]
3408,maimne kii alg-alg Indian restaurants mem khaayaa hai।,0,[],[]
1535,"jb aap apnaa order dete haim to ve counter pr sbhii business kr skte haim, lekin unkaa food khtaa hai ki I love you।",2,"['food', 'counter']","['positive', 'negative']"
2636,merii girlfiends aur maim last night phir se O.G. mem khaayaa।,0,[],[]
1179,"I wish unkaa ek mere office ke paas hotaa, to maim roj jaataa।",0,[],[]
1976,Finally!,0,[],[]
1319,"haalmki, sbse adhik annoying thing yh hai ki servers revenue ko trained krne ke lie hote haim।",1,['servers'],['negative']
1175,"apnaa food praapt krne ke lie jaaem~, ek bench dhoomdhem, aur plate of dumplings ke saath kick back krem।",2,"['food', 'plate of dumplings']","['neutral', 'positive']"
1115,"kृpyaa Filet Mignon ko aaj़maaem, yh abhii tk kaa sbse tender piece hai।",1,['Filet Mignon'],['positive']
3396,"hmaare paas sb kuchh pretty good thaa, lekin hm kevl ek baar vhm ge haim।",0,[],[]
1838,maim atydhik recommend kroomgaa।,0,[],[]
176,yh place great hai।,0,[],[]
2138,"Theater district bhut se poor experiences ke saath, ek truely excellent find hai!",0,[],[]
1472,yh Brooklyn mem sbse adhik overrated restaurants mem se ek hai।,0,[],[]
1674,"pichhlii night 2 year anniversery ke lie vhm~ gyaa, aur sbhii utne impressed nhiim the।",0,[],[]
1330,blki yh pathetic hai ki hmem baithne ke lie an hour se adhik time lgaa।,0,[],[]
763,"hmem turmt baithaayaa gyaa kyomki hmaare paas reservations thaa, haalmki after that service slow thii।",2,"['reservations', 'service']","['positive', 'negative']"
332,phle maim slightly skeptical mem thaa kyomki yh NYC ke middle mem ek sushi restaurant thaa।,0,[],[]
754,"yh vaastv mem service, achchhaa hai aur waiters friendly haim।",2,"['service', 'waiters']","['positive', 'positive']"
999,"yh small street se door set kiyaa gyaa hai yh on hai, aur yhm~ koii traffic noise nhiim hai।",1,['traffic noise'],['positive']
2503,"yh place family ke lie bhii popular hai, islie ydi aap chhote bchchom ke wild animals kii trh loose running se bothered ho, to ise avoide krne ke lie late night tk aao।",0,[],[]
1310,maim ise short rkhoom~gaa।,0,[],[]
940,mujhe aisaa lgaa ki maim Paris mem khaa rhaa hoom~।,0,[],[]
247,mere life ke adhikmsh smy Shanghai mem rhaa aur vhm kaa prmukh Green Bo restaurant kaa food mere lie comparable thaa।,1,['food'],['positive']
2823,"maim Cafe St. Bart's ko unke food, ambience aur kmaal ke service ke lie atydhik recommend krtaa hoom।",3,"['food', 'ambience', 'service']","['positive', 'positive', 'positive']"
3628,jbki yh ek special trip yogy nhiim hai।,0,[],[]
1891,"Food vaastv mem achchhaa thaa, mere paas onion soup thaa aur yh ab tk kaa best thaa।",2,"['Food', 'onion soup']","['positive', 'positive']"
2980,maim picky nhiim hoom~ lekin yh actually gross thaa।,0,[],[]
3451,"kul milaakr, ek solid restaurant aur km se km $ 40pp (wine shit), ek solid deal bhii।",1,['wine'],['neutral']
96,mujhe lgtaa hai ki yh absolutely brilliant aur achchhii trh se smchaalit business operation hai।,0,[],[]
1138,maim kevl ek chiij unkaa moderately enjoy kiyaa thaa jo Grilled Chicken special with Edamame Puree. ,1,['Grilled Chicken special with Edamame Puree'],['neutral']
1461,yh utnaa achchhaa hai jitnaa neighborhood restaurants hotaa hai।,0,[],[]
241,Manhattan Chinatown mem U S kaa sbse jyaadaa authentic Shanghainese restaurants hai।,0,[],[]
1581,"hm every time jb bhii hm city mem homge, back jaaemge।",0,[],[]
1815,hm pink pony psmd krte haim।,0,[],[]
1746,islie fast khaaem aur khoob order krem।,0,[],[]
2124,Staff bhut milnsaar hai।,1,['Staff'],['positive']
2919,mujhe previous reviewer se agree honaa hai।,0,[],[]
3082,"ydi aap first opened hone pr vhm the, to is restaurent ko second chance dem।",0,[],[]
1950,maim apne boyfriend ke saath Friday night ko reservation ke lie 8:00 bje Del Frisco's gyii।,1,['reservation'],['neutral']
2803,"agr aapko Sakagura psmd hai,lekin aapko feel hotaa hai ki yh too much hai, to aap behtr hai ki Yokocho kaa upyog krem।",0,[],[]
1133,yhm~ dinner krke svym ko ek favor krem aur agr aap mujhse agree nhiim hai,1,['dinner'],['neutral']
3204,ek achchhe occasion yaa date ke lie great spot hai।,0,[],[]
2434,yh some roti rolls ko aaज़maane ke lie ek amazing place hai।,1,['roti rolls'],['positive']
459,Fresh ingredients aur sbkuchh order krne ko bnaa hai।,1,['ingredients'],['positive']
225,kuchh pricey lekin heck.,0,[],[]
2424,"yh true hai, yh place cheap nhiim hai।",0,[],[]
494,"Hot dogs ko bhii try krem, ve snappy aur shaandaar haim।",1,['Hot dogs'],['positive']
2307,Personal pans un hungry nights ke lie shii size hai।,1,['Personal pans'],['positive']
1646,Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,2,"['Spicy Fried Clam Rolls', 'Spider Rolls']","['positive', 'positive']"
3255,sbse earlier aadmii jo restaurent pr comment kr rhaa thaa jo menu ke saath utnaa positive way mem utnaa experimenting nhiim dikhaa। ,1,['menu'],['positive']
2229,It's convenient.,0,[],[]
2615,ek lovely trip ke lie Bloom's kaa dhnyvaad।,0,[],[]
2482,mukhy roop se chicken tikka aur naan aur dals psmd aayaa। ,3,"['chicken tikka', 'naan', 'dals']","['positive', 'positive', 'positive']"
791,Waiters attentive nhiim the bjaay unke jinkaa bill unke khaanaa khtm hone se phle hii table pr hii turned naa ho jaae।,2,"['Waiters', 'bill']","['negative', 'negative']"
998,yhm~ restaurant Hudson ndii aur Statue of Liberty ke sumdr hre lawns mem dikhaayii detaa hai।,1,['lawns'],['positive']
2872,"merii ptnii aur maim hmeshaa young ko enjoy krte haim, hmeshaa achchhii trh se trained nhiim, lekin phir bhii friendly, staff, jinmem se sbhii jinkii story hai।",1,['staff'],['conflict']
3281,hm aksr achchhaa restaurants psmd krte haim aur aksr baahr khaate hai lekin Kai se expensive paane kaa ek triikaa hai।,0,[],[]
2213,kitnaa great place hai।,0,[],[]
3578,"jo log great food aur great service chaahte haim, unke lie Roxy ek AVOID krne kaa place hai!",2,"['food', 'service']","['negative', 'negative']"
572,maimne best ravioli khaayaa thaa।,1,['ravioli'],['positive']
2392,"Spice ek great Thai food hai, inexpensive appetizers ko psmd krte hai।",2,"['Thai food', 'appetizers']","['positive', 'positive']"
1791,"any sbhii review ko pdh़em, ve isko confirm kremge।",0,[],[]
1044,jb unhomne last time mujhe overcharged kiyaa thaa tb bhii maim vhm~ thaa।,0,[],[]
925,service chauks thii।,1,['service'],['positive']
1828,"vh n kevl apnaa homemade mozzarella bnaataa hai, blki hr pie altraa phresh rhtaa hai।",2,"['mozzarella', 'pie']","['positive', 'positive']"
994,Prices bhut achchhe haim।,1,['Prices'],['positive']
3075,shaandaar place.,0,[],[]
3128,ve weekends pr 3 yaa adhik ke parties mem baithne se inkaar krte haim।,0,[],[]
2900,"Beverages shaandaar the, aur dessert achchhii thii।",2,"['Beverages', 'dessert']","['positive', 'positive']"
3122,Hostess aur waitress avishvsniiy roop se rude the aur aur hmem rush out krne ke lie ve sb kuchh kr skte the।,2,"['Hostess', 'waitress']","['negative', 'negative']"
719,"aglii baar, hm kuchh simple Asian appetizers aur drinks ke alaavaa kuchh aur order krne kaa dare nhiim kremge।",2,"['Asian appetizers', 'drinks']","['positive', 'positive']"
1652,"Otherwise, is place mem shaandaar service aur prices haim aur ek achchhaa friendly atmosphere hai।",3,"['service', 'prices', 'atmosphere']","['positive', 'positive', 'positive']"
778,A ++ attitude ke saath-saath service achchhe se shaandaar thii।,2,"['service', 'attitude']","['positive', 'positive']"
3694,Black white shakes bhii achchhe nikle।,1,['Black white shakes'],['positive']
2721,yh simply sbse achchhaa meal NYC mem hai।,1,['meal'],['positive']
2840,"Terrible, terrible management - bmd honaa hii deserve krtaa hai।",1,['management'],['negative']
1034,"bhut achchhaa friendly service, teज़ seating, teज़ Delivery, shaandaar sushi.",4,"['service', 'seating', 'Delivery', 'sushi']","['positive', 'positive', 'positive', 'positive']"
511,"Moules utkृsht the, lobster ravioli bhut nmkiin thii!",2,"['Moules', 'lobster ravioli']","['positive', 'negative']"
1203,maim surprised hone kii ummiid mem is restaurant mem aayaa thaa lekin bore aur overcharge hokr niklaa।,0,[],[]
3693,"nhiim to, late night eats ke lie yh achchhaa stuff hai।",2,"['stuff', 'eats']","['positive', 'positive']"
1103,"Dinner thiik thaa, mujhe phir se kuchh nhiim krnaa thaa।",1,['Dinner'],['negative']
1732,yh thick aur thoड़aa soggy hai।,0,[],[]
1059,"Delicious bagels, khaaskr jb ovn se turmt baahr aayaa ho।",1,['bagels'],['positive']
2347,maim hmeshaa se mdr jaane ke imtjaar ke ichchhuk spot tone se gujr chukaa hoom~।,0,[],[]
3067,sbhii food grm aur tasty the।,1,['food'],['positive']
447,Pizza baahr khaane ke lie yh ek great place hai lekin take-out pizza ke lie achchhaa place nhiim hai।,2,"['Pizza', 'take-out pizza']","['positive', 'negative']"
1331,agr aap ise rkhne nhiim jaa rhe haim to why make a reservation?,1,['reservation'],['negative']
2497,"saath hii, Pad Thai yhm~ pr excellent hai।",1,['Pad Thai'],['positive']
2705,baahr kii trph se big aur gawky.,0,[],[]
2446,Soho mem yh sbse achchhii baat hai।,0,[],[]
3429,kl night yhm~ gyaa aur ek pleasent experiance huaa।,0,[],[]
3637,"hmne Nina ke block mem park kiyaa, people ke saath obviously apnaa pizzas enjoy krne ke lie place achchhaa dikhtaa thaa।",2,"['place', 'pizzas']","['positive', 'positive']"
